tx_id,sender,receiver,amount,amount_percent,block,time,sender_created_block,receiver_created_block,day,hour,count,receiver_amount,amount_difference
46IRN475WN2XSLL5SZ5CEZGULPYRNQBEEWGSGTN4DECK3QGVNYQQ,DRWQHOKZJRXFHIAKMSXB3ZCCX6BDLS6E4GO6SAGRCT4LVIC4PO7GIBJNIE,5B4OB7SAMY37SM73T5Y2INMTFNZYBS5SWVNEPENOVPQRZ6ZS6TODLY33SE,500.666777,90.74,27459633,1678145493,20618257,27459633,03/07/2023,03/07/2023 00 CEST,1,500.666777,0.0
I2HDLIIOGL2SFPALDCQBP2UQ2QNVYS2U5SB5ZLGYK7TTPBTGM7ZA,HRLI474KM4AL4XOE2QX3KPM56KWYMZCAVWC32OQYDA4XIB5D6TXTJJNACY,OE2TFBG4D4UKPVQNSASKMP4BVBKTXKENMFP3ZXGMA4TUEPZJNILXKTC6AA,532.411059,96.98,27459635,1678145500,22076416,27459635,03/07/2023,03/07/2023 00 CEST,1,532.411059,0.0
4POARXBG4TRNV3YGWNV7VFFQFKF5S7RM2RIYAPUPS7MZKL7TAMTQ,NOIIN4LJHQMU5FY2J5JHLW2GW6ZHXYGPYYYX6N6KOIYKBMGRO3YPQ3L56E,G42ZD5TDXZBGJP6RZ6CCDOPJOSUKWDKCWQP5IVATOGIHC73FVLKG4WF77Q,534.785776,98.31,27459637,1678145508,23919887,27459637,03/07/2023,03/07/2023 00 CEST,1,534.785776,0.0
RZJTEQHOP3MXBWFFCQ4VCYUUACSI4ADS56SMSPMEHA7OSBABYTVA,EWGULV7F6IPO7WBW3ZRVQ3QLG332WP34UEWK2CPWU2KGZCGU5YLPSDZXRY,OMUSVQY6ECDPHUVWOF732WP5R5TYB4L5PFT2WXJ63PLYBMD7X4SNSMGBFM,498.192368,91.87,27459641,1678145522,15721058,27459641,03/07/2023,03/07/2023 00 CEST,1,498.192368,0.0
KZJG4K2NLB67UOQPKH5TQ6QIWFJDFJDH6GIAMQR6H4RVJUF2UTIQ,VFO4BN2O5NYIW3ZGBHU5R4HZTHO4UY52S7C5GOUOJXAHP725XDH4EOEZB4,S765BY2GWQ3ZT7LXCYNGVQZDROO7YYUPK36O4LVVRLVZPRVFSPJ6TLU6HE,493.999913,91.13,27459643,1678145529,17387439,27459643,03/07/2023,03/07/2023 00 CEST,1,493.999913,0.0
MZLB6HTYVD5SEX7WVRTFONREO2PK4EM54QZ2HUCZ4DPNMNL6NP5Q,EIYJ4ZF4IGJAVMJI6BXYMIW3MQAKWTYVATE7FWWFYFEPZNY4TS5A5BPOKA,KU3JBNMU7KG7PDE2ZM7Z6KJUTF5SDNUMYVL2GARVVOKJ3GB7XNH5E3FTIQ,508.176103,93.94,27459645,1678145537,24718870,27459645,03/07/2023,03/07/2023 00 CEST,1,508.176103,0.0
T4KQRPWOBDR4RKW5YJ7VNZGLIXPAVYG4RZODXCXXFP6PBWQQPFYQ,4E7CJZ6DTIKTDXBOZQHD7VX3AQOQDNV2MRY4CNKR65KKN5U46NDLL3VVAE,ULKR2GYDNO3CXKIEWZFJQKIDUSKXDJIEJLQKUDQRR54DCNS5B5A5PGEYZA,504.568166,93.56,27459647,1678145544,16745095,27459647,03/07/2023,03/07/2023 00 CEST,1,504.568166,0.0
XMCAOL62SW27NU2GU4RL67MPOUVZNFJOZFQ3NQR6R3UZDJTOFVTA,TTCBRH2XXKUQRRLDX5E6QPG2WTHFUX4C5VRFNTNXQZS7LQY3MSO6I3G2FE,NAQCTTJTZJNEBM5IH532KTRGYJZD7QEA5QH57S3ZPX2PQNDK42UQ2TLLUU,500.140136,93.25,27459651,1678145558,18992887,27459651,03/07/2023,03/07/2023 00 CEST,1,500.140136,0.0
JIJTXO3FJIVZ6Z6FIG3TM3IRJ6PZRHPZ7TT7MLCDTD5LB42EUGQA,PAF33OU4KR5WZQ67HMZZQY46Y56IXACZASD6NNEFPJJPAJL7WKN7PM3GFQ,4COVZLXX7L3AVE5THJXIQDK6OZBOH5U5GZUYY3SBYPEV4C27HHJSUUDFIY,496.889758,92.78,27459653,1678145565,17511062,27459653,03/07/2023,03/07/2023 00 CEST,1,496.889758,0.0
SG4NBJNJRRT6R4SI6WOEZW6EAKQHGCO7OPBS7BZ6NXZL4BVZ6GWQ,MZNK2VXKKBXR2JLT5QGHH5A6ESEA54JJPQH5YMXWNNMEKPCAGHQXFCPI24,U6XX34HKPQ3NVQSWHJE2WPPE55CRAVSRHNS3EF64PZIEP4GYOBU2UNDZOE,532.473585,99.6,27459655,1678145573,17432717,27459655,03/07/2023,03/07/2023 00 CEST,1,532.473585,0.0
FCP5RLXG6SOIEIZB5LZX3D6OLX472KVGX2QSY45OCDTDGKK4PNOA,B5IWGORTC42LIS44B532YPZFALQJ7MXGH6BNXHNW5DR6OD73WIOFHVZT4I,2WNVUMP6CNICWXXCNEMLTQY3YVYO6DE4NZEPKCOEY5EBL2BC2MMGEIBQ7Q,521.690032,97.6,27459657,1678145580,17911079,27459657,03/07/2023,03/07/2023 00 CEST,1,521.690032,0.0
47O22MMSCMEDBB5SCDYFDDPUYTOGQOPXXQGTOH2RPZLQBNYUVDTA,7D4Z7YEZFW5BJ5BR4U5AMI5ROVC22YY3IJYLTYGXB646NTIUE6BPG4IYNA,4OWCACJWRVIGTRAL66DIHS7QWCVSPPTK4TEMASXWTISKZYLRWLWUZTBMDM,521.524706,97.62,27459659,1678145587,14790848,27459659,03/07/2023,03/07/2023 00 CEST,1,521.524706,0.0
7FFAWKZ7AYADULD76XPWG7MCA72BL66KOBBRRDNTJ4TFBXKCO2HQ,CW7DGBWTUSN3AF3M45IHT4W32KBMZXXCZDUY525PBK3AJX34NRGKZV42OA,3APSU57RNHF2QCWFXUUSLGEKF6SLK2BPRSFZGTHM4RLSPLW72DGIO3Z4HQ,513.792263,96.31,27459661,1678145594,17281302,27459661,03/07/2023,03/07/2023 00 CEST,1,513.792263,0.0
HOYES5HZCVDANXVUGTYGQUSVKCTSEZQSYDTSVKL6L5NFDOM3H6YQ,XBHJCIUQGGU7FFKJDNVVEEU4NLTFIUJD3IQTBEJDYHVGK4C32NHFELPV2Q,XVSXPTNHDK5PZJLR45FUOYHFYUYK3UC3DPLSHFNJTVX4CLT35I7MHYRFZY,518.514589,97.33,27459663,1678145602,20558196,27459663,03/07/2023,03/07/2023 00 CEST,1,518.514589,0.0
S4P3NE7TZBKKLIK563LZ2EC2WTDME2J6HKHIVPIDZP7OFYMNINAQ,YLKLP2SOP533N5BZXRTVV5OCZ6DASCCRHYSTII4BQWVQRUGY5HTGZDA3NE,JYTVP2RDKG5XRVILAC4QHWRHE2L2HH3SDCGY5537UPWV3AY4BIUATUAEIA,499.754873,94.08,27459667,1678145616,26684238,27459667,03/07/2023,03/07/2023 00 CEST,1,499.754873,0.0
RV6EGH7TSONG6OGVUHWMDTS6P7SRK36ITN2IXBEGE55QIMML623Q,QU5NYKPJNBRVI2UVN266NCTS7ESHUICLV32CEHUUL4JOO3YC2FEATLVRXQ,CISNQNZIXJ2LZKJ2HXB3RC3QP3YZDDA7BFRINBXHFZLAPLN3436E4MLQWU,498.726833,94.03,27459669,1678145624,25637580,27459669,03/07/2023,03/07/2023 00 CEST,1,498.726833,0.0
PC5MR3U4HMUJJMQFLSPOZR7SZCAJS66FHX3YTKGZJWUFY7ABBVUA,5P3C3XMUXLH4OLYDDIMKXJFMC2NAKDQ5UENA72666QNRWDXNS37VC6VK3E,M66XVK7ZSWVKYMGCCUZBSLAKFAYCMY23DYOO33B534EB72BGDOKC7OR7QI,494.404411,93.59,27459671,1678145631,17147891,27459671,03/07/2023,03/07/2023 00 CEST,1,494.404411,0.0
42UVPUQZ6XBDS4XFHW2M7N7AHIQBJBLJ7MGWWGVANWTWXHLIBRRA,ZIXE75S7PPGNGRGQ2JD5LGP23HZBFQUIQ63E4YV5WWQ74UD5ACJFOHSH3E,C6PJS353IFQZPA75QXTCLTCNWTVLEZHDRDOALGF3WNL4P5FCHYKCZA7JHI,506.700167,96.41,27459673,1678145638,21753555,27459673,03/07/2023,03/07/2023 00 CEST,1,506.700167,0.0
QW2UU4ZO2RH7F5YDONMTPW2CSIL6CSFMNO2QVHDGE6MYJZZ7UMXQ,MNNR25KVYPEOF4IO6LDKH5VTCK4TMW5AFPEK37LUWXBQKXWN3XNIK2DUEY,F5XCY6GI4XMCWOF7ZB544ZAEFJQDCACI3QDPOEPVLJRCXZDHCFLS7XQ3PI,487.589762,92.8,27459675,1678145645,18698890,27459675,03/07/2023,03/07/2023 00 CEST,1,487.589762,0.0
3DEKPSSKJJ7HNTOQUOE35GOKBQ2B3J6BG4GR5XPK2DAZAMJDG7CA,SSHPVZDCB4ZRVVZYJLW6M5TTSBZ3NEJPRIDPAIDUBCLRO23ICNQVFWFZMA,RGBJZRVNAB5ECBPVZXDPM56UHCH7DVNWWEJLM5YWLRQS7QQVSC22DAZR3Q,496.64586,94.66,27459677,1678145653,18661726,27459677,03/07/2023,03/07/2023 00 CEST,1,496.64586,0.0
SI6LWMTJNEIBKWED6IDM6EBA7MRH7RL2VBL2QAUABYKL7CSEU3AQ,XWAZLKL7JTU7KOPAZLJTEQVB6P6GSSVLRBUOWSR66FMDVOHMZ3XLI5DYW4,VDPVZOKPV36Y6EBUNPDYXKJKEEQOI5GDQGJRG37IZ5JUD6DH64LCVORKWI,491.800946,93.98,27459679,1678145660,17035551,27459679,03/07/2023,03/07/2023 00 CEST,1,491.800946,0.0
U2RM7EICI24UIFZYTCMNI2BRUNCDYG32EDITMJJX6HGMUK3D3CNA,45NAVXHVXBORZJEORGFBHAVQSGKWR25SBXC4RRZKTNLRHAIGSPF5KXUY4Y,GJX67N3ETMSGQSOI5GN47FYCSGXQVPV6PUGCR5HPM6MC3MO6245JR5UK6I,485.928253,93.37,27459681,1678145667,18550910,27459681,03/07/2023,03/07/2023 00 CEST,1,485.928253,0.0
PLCRDSROZKUBKEIH2NQBGNYIC3QHM7ECYLWIGCH55BCTXEZCOTTA,AJMETQHC5SUKUEBDTL4ZUDG6I45C34KKHV566ZCAEFCUNTUNEEPE4C2TVI,6JSR7RRRAZOJEE3Q4GSHL7HRXCCD52XSEA7CQUC4BYR3I4JP2SGVOTSULU,504.830371,97.13,27459683,1678145675,25797706,27459683,03/07/2023,03/07/2023 00 CEST,1,504.830371,0.0
Q4TZZEKXEZ3RCD3TJ6ZAAXZJIIHMXMTFVBOXFXNGEIIYUJTUXUZQ,UMQSBQKZGAE6J6UQOBP4NPMTPDZP56XXQFEY57GSKBKYVGYLPMWQGNKWNM,OWORSG2ABLFWEYBAF4QA5KR3AGT55FCCH5DQIVLQLVGABZ4UHJHR7ZT3FI,695.892262,91.21,27459685,1678145682,15913503,27459685,03/07/2023,03/07/2023 00 CEST,1,695.892262,0.0
233I5L2QKI5L3ZROALY334BBWCHZM7I6SUCTRK2JPRO55XQWF3KA,GNWHBKN43GKZZRARYQPDBSLUXHYHCO2VXPOZKRWLP47HVQCRD27357FHZQ,HU37DFUGCQ5V77OPE2HJE4VPYSEIZ3A47UXLZR77KPTXAV6LYRGGB4SE3A,499.329272,96.24,27459687,1678145689,18317680,27459687,03/07/2023,03/07/2023 00 CEST,1,499.329272,0.0
HDSZ3MRDV6ZEBSAAXHJEUYV6ZQOZYW7AATHAWTMUO7TF36PKFLKA,2D7FYWVUVSVOACDSOAZNYXHX7OAYIYNO4K7XGBO7LVJMJ5RJKTA3YHMCTU,SNQRNUALD3PLQXHUFV4K44AK24X33RGE6QA6ZZOIEWFV5TX42C3XASPSDI,478.313327,92.32,27459689,1678145696,13902824,27459689,03/07/2023,03/07/2023 00 CEST,1,478.313327,0.0
JAWRABPOMQ2ETTUCJVO6MME64N66VT4ORRHAZTFHBEWBKWKX6SKQ,L4JYKN25MSXZC3QU6R42ZCUSQMNVBQRS5SKHDSR6MSVA5RHO3DC5YH2N4Y,T5IODODC6WIK4SXDLH7PIIAP4QMIC2J4TCP6HAK355MZEILBSNNPPGAXGM,509.592664,98.66,27459691,1678145704,14697939,27459691,03/07/2023,03/07/2023 00 CEST,1,509.592664,0.0
XOPZVEZ5TQL3SNM27GNIJPBD7BING7K5PODZ2BY7YUEKJAJFRXDQ,6N6URMEISUYFWENB6HWJ4KNJPVNOHZZETW4RVF5KF2ELSAMZG3YVOEZLC4,5HVFVLHWFSCZI4JEN7HKNHO4MZUEV52OY4XITB6EQZR2QZSBO3KXWBHCX4,489.496841,94.81,27459693,1678145711,23011787,27459693,03/07/2023,03/07/2023 00 CEST,1,489.496841,0.0
IBVL7YGJHV574JXJTLUQJUM2UVZVSMS65YWEWSXZTMWPXG3CQXEA,7S3CQIY35LDYX7C2S5AAOGMTZE3GY45Z7T6OPKDMTFI4IG3UWNCM2ZNLQI,LBAHWRJRXU53RVTSDZBVU5F46HVUOWQVIKYNQEONEQDIVL7NZT4FZQHQGU,471.168178,91.4,27459695,1678145718,13416035,27459695,03/07/2023,03/07/2023 00 CEST,1,471.168178,0.0
3O2DWZZPLS46XGQAGXKAST4EAPYKV2M675U6MQOMU6H2DAB7VAAA,E2Y4YWOIDLDJEUZQBDVVI52JCN5N6EWJWGAOPJLELADVSIWTFABSX5L624,5GKTCQSPXZJFYKUAWSAMNGLQXTCOJ5U3ZTQ6ZAJBU74HNZXVVCG2AG3FUY,482.789094,93.67,27459697,1678145725,15991190,27459697,03/07/2023,03/07/2023 00 CEST,1,482.789094,0.0
T36ZU2QH2IQKXPTCAY2QAI77Z4HOA4UZFKJDYF7Z5HIKOJGH7N7Q,OGHJ5RDSP7PT4GMFWK75IGK36HRVWGGGH6Q7CGMOC5GYXTMOCQQRGD3MWM,ZQUL5GB2B7GRQ5NVANNRMSEWJCFY72FOT5SENCH7NPTFYFA5XXCKFBON6Q,507.001526,99.08,27459703,1678145747,20258260,27459703,03/07/2023,03/07/2023 00 CEST,1,507.001526,0.0
SCDCY7QWFQVVQYFPZ27V2B63YTAXWXHB2TPMSTBWBL7XKWTUWIEQ,CSSPRCFXKGQ4ZVPL2HY6SYAWEWVKYAPL7K4BSEV3DXHTCTBONJK4HR3CYM,ETPT7KFBI7XHRXLTMRGNFKS3Q5NAUAQYT5A23FGYAVL67OSGXTYTAMW5TI,502.215711,98.28,27459705,1678145755,25541212,27459705,03/07/2023,03/07/2023 00 CEST,1,502.215711,0.0
2IFKNHZECF2AIB5YNRZ6HVJ6ETE3JY5K7R3D7FG6PPKMUCLVGF5A,O2RPR4HJR3NVG2AAQYCLQEPCCGON2ZTMFTCMUY2KPPOX4WR2AH7UQN5JCA,SYPPCULJFSLNOGDGVPO3E25S6UF7P3NVUVZTMD3PRMRAICOUG4Z47J7U6M,471.19157,92.73,27459717,1678145798,19320756,27459717,03/07/2023,03/07/2023 00 CEST,1,471.19157,0.0
53ADM5E5V5OX6655XFE4AHXURSGTZVIKVFYF2TBAEBJGJJUVK6IA,7NEIMDA4OC5YQDFRC7MAK367GRWO5AIJ23OKNBSV7JCHKBZHI37VDU24YM,NAMHTVRPEU5BQWV4TRGQMJLCPPRBUQKB6HGQPMSP7737SSRWZ5CQ67SGW4,479.58779,94.57,27459721,1678145813,17450884,27459721,03/07/2023,03/07/2023 00 CEST,1,479.58779,0.0
F7VQ4TEF2LRWAYUJQ4N6XHUHSMDQR7NHCMTBUSJBAQTBDE4D45MQ,6HNTB34YDO2MHCPUSMP3AV6OX6DTYED42ESYSVGRJ2EWH2MINFFE4EDPKE,WA63MRAHXMW4Y4LFXKKE2BBYSCACIFAVSLCAD3PMH37XOPJRYNFBFZ63ZA,467.801574,92.37,27459725,1678145827,16396605,27459725,03/07/2023,03/07/2023 00 CEST,1,467.801574,0.0
ECLWTJHGITVBT3QJOM6MHGZQRCRQGYNJEEK4LXLX7H6JXJWO4JWA,BXGZDLHU2J45AQ6QGKEUNNE5R463IW24GXCJLA6ANDJTOAJD2GE34YZ72Q,J5P3ZZOCYJWBVELDNQK5JCIXTBIQOOY7Q4NRT42MKNJTJVAFE5MRHIW4B4,467.445765,92.4,27459727,1678145835,15953802,27459727,03/07/2023,03/07/2023 00 CEST,1,467.445765,0.0
GKFFEWEMYG3LUUHEPT4OJA2AH7RXOVXPTGWXMTA75JQEDXCHO23A,SNLW2OB2CYQQ3WQO256CEKOLPLZMVWML5I5VGJT7CZH6QFJWVPWWWOFSDU,BI5P4BUXSWUHL43QVHEKKAE6HFWZUD5NAT75Q3PAJEXU23VR2MOII2JA4U,494.6704,97.83,27459729,1678145842,18303960,27459729,03/07/2023,03/07/2023 00 CEST,1,494.6704,0.0
EMMHQUVCFZYQ25MOOU4VEOTDPXJVTIEO7N6NHOCEK27UIXL4F3DA,WU4ERNDB2IRRE6ELWOQSIQRBEI5GFGVBYTBFAXU2JSKRAKK6ECIVCHWBGE,F7N6JAHG225N6Y4BR2JK7PHAGIQU54USND4EPGNU76UE5IUEU4WTFD4B3U,477.599473,94.56,27459731,1678145849,4235894,27459731,03/07/2023,03/07/2023 00 CEST,1,477.599473,0.0
NEMVGRPICTIKVFBP25GBRDJK3IOQMV5N7REHCO4I223EXGPWTROQ,ZHSRV4NOVQH4V6DQKBGSPLAMELAJTYMILNGPU2J4NLWBVU5U6ETR72GEBQ,VN6BQ6X53QEQOLCSYVKZ4IFLOTOP7XVG4HMGES5XCR7FHPOGCQWDFEVDKQ,466.549575,92.59,27459733,1678145856,23388684,27459733,03/07/2023,03/07/2023 00 CEST,1,466.549575,0.0
S3HPWU4MSQBTMOSDXRHNR4VANFCJAF4MKKOACGXALGYCGI6YA4NA,E6CH4SDDEROE4BGBWQUM66Y3XR7FDLSL32PILSYMGVVIWJLF6XHU5XW6YA,NMRVSIY2TARSGA7JJ37M4H25CRYWWXGGZLUTBI27GNOKM5KNUGTKK55FAI,467.930254,93.43,27459737,1678145871,19300852,27459737,03/07/2023,03/07/2023 00 CEST,1,467.930254,0.0
7ADBCAKX7R4Z3X3QSSENFBLAWC63VR2CLDGVUWBF6MRUHHKZMUBQ,N3BYP4LNXV3VEF7TUVMYKD2GC2J55OADAEMNVNQ6E4QDF4QPNY6DEGHHDU,5ZIS5M3ANTCH3WS2JD2Y63PPZCKTZZO4CDO62WZYNQGA5LHAW5RGKFMKOA,464.264336,92.74,27459739,1678145878,14885119,27459739,03/07/2023,03/07/2023 00 CEST,1,464.264336,0.0
GT53SOGWQD6SWFHORQW76DECDQPNABRBPDRLI4PKPUWLVFLING6A,YNC5P5QQIVQTCMZQPZJCZEQBNUZPWFYMIVPKIU4CRM5YVNBCJQI2SSL5KY,DKXRZUO263GUFIXNJ7VNF5SQ4CVFNE7GOQ66FAMKV6SEWX7CNSYWPCCHOI,492.695369,98.46,27459741,1678145885,13940095,27459741,03/07/2023,03/07/2023 00 CEST,1,492.695369,0.0
Z73PYPX5F6P554CBZUBGFBOAIDIVOOWF2QNQTNG3NITJPWZTJDBA,ZPNQYYX66P4DNAXCQSTRJCZRZW5CUYRPH2JI3SJMYRRWIV5KJM2RD4ELHY,YJZOQ7W2HNLBEC7E7KYR45ULWFOO6LGOYOUVSU63A3Z4HB32WSKQJECDW4,458.292123,91.61,27459743,1678145893,18339931,27459743,03/07/2023,03/07/2023 00 CEST,1,458.292123,0.0
S2EWYLD44EYNFRDP2F2PSA6NUWTDCM54VQBQ5BX7MFNHQ4TG7HYQ,6AXSTFXFDKFNK6THFJBBQAIE5RQS6CIKDMJDX3CLWRQZOZOV5HVND2BEFE,MTAFIQCKSOSU7AXFO7KPEHHDDCBZNQUXTCT3UAAX7V6J2YVZD2RYBKTXEE,494.874166,98.98,27459745,1678145900,25430384,27459745,03/07/2023,03/07/2023 00 CEST,1,494.874166,0.0
XYPLGHZMW3ZDXNP3DZJAKYPWWR25YPP2G5HW3ZPFJC63Y7UMMTFQ,SLHZ6WZKYQCFNH7AZCEOKFD2DN5QZBAASX3ZM4JT76LZ4KVTNKQGHRPTCQ,2MY6UETP7GBRQE6ZOUW4YQEOYKRAW3BCX2BXIBNBAZOY3HLKLNZYV6MDXA,490.208072,98.16,27459747,1678145907,15373425,27459747,03/07/2023,03/07/2023 00 CEST,1,490.208072,0.0
E3LYDOWY6QQYMBOREGADT2NWCXEISFPNIAPKVUN4QEUUZCI37TPQ,HUI7BLRCWGX4FOVVSRYBKQHYYXYKKHSPDF7TEWIZEA4KYCAQZZGIJM2CF4,IO2ZE4G6LKVHMVGQSIAWI5MQWXZMTZLVAELXWEKZD7L35R4QXM3BWH6MIE,480.0288,96.13,27459749,1678145915,18651815,27459749,03/07/2023,03/07/2023 00 CEST,1,480.0288,0.0
CN4XQSEFPWDEEJCWVN764IXKAQNC3NHE2RCSVITVPBWTAEMFZKMA,KWDKJKH3ZSIJH6GXDHWMWZUBPJD4WQUFHJ4QOWEU4EZJ2TJQIJQ4LOTSOM,K2LD3TAYZLUB7FE3SOFGQABJIA377A3MRLS3GD3EEGO7T4F5DMYFHO75Z4,464.294393,93.92,27459755,1678145936,14774191,27459755,03/07/2023,03/07/2023 00 CEST,1,464.294393,0.0
EFKK2DVPRHR5PQYMKQAZQW77WDT4LEZ6Z4EXZBLHOZMBOSKBS5TQ,RRCIDVEPNGASRQ6MUB4YZSF255SXZBS2JLWDN2XLAT52DJXUVWBHUULB4M,ZPRQVJF6GJ2E32K7EQSXO5227SCTHBQK24GQKXZUMUEO5SREGGHFJ3ZGSM,482.649525,97.78,27459759,1678145951,18689984,27459759,03/07/2023,03/07/2023 00 CEST,1,482.649525,0.0
UPF22R7QSFYD6HOPCTS57H7SXO6K26RDNIXTLM4QQ5QRHS5DQ2NQ,SVUYVHHLWHKXVWDIRLANZA4NOKK23G456R34Q2VE7AI3IDRIUB3FZTBUJM,BS3LCQNKGMSH6MAVT3YVDK2VSURDCWOW42YSEYOWXJMSFMNADGPWJULJBM,477.217304,96.68,27459761,1678145958,18689990,27459761,03/07/2023,03/07/2023 00 CEST,1,477.217304,0.0
K5CIQZRN32GONJ7EZU222ULPYB43TNKDLIGRLJY6A7H26VYZW43A,DMCPFQNFC3WASNEYZUGCZ57Z3AOKNI6VHNE3AE2R6OBQEU52PGLLOYA4D4,NKFEB6ZAINJ5TEVYWHMODF55BV3DUGE7LOKS5FK24ZQX7GISALYGRUG5AE,471.527808,95.81,27459765,1678145973,22436340,27459765,03/07/2023,03/07/2023 00 CEST,1,471.527808,0.0
LUZZNUAMWVK3BD46C22XBDH7F5XRKSP5AN2IYAWVVVBXTN25PSFQ,RKXUTPOD62Y4IGVZIGRTKEWYECUIFCF5VEUW7DIKQOFNHAH6JWZQBRZSFE,FY62UUFF33YQPCYMCDFSCSWQ76ZE634MVAPVTYYIA6R5T5NAPDHRNLALTE,478.246533,97.82,27459769,1678145987,17212189,27459769,03/07/2023,03/07/2023 00 CEST,1,478.246533,0.0
6AAZIGAVYOV3SX43DVA7G7ZAMQL7WZUCE544LM6VW3L7LOEFMF6Q,BFDQDPLDUJVJMLJY7T6P6K6W2SL64AOMMLHLFIT2MTLMROBKLJUE33XKCU,XOF4P5RSJIGBRPMDUDS2VC34ZQDYFWFNPU3PFY6ZXEZEX4B7KPTK6OX3YQ,470.639733,96.31,27459771,1678145994,17633050,27459771,03/07/2023,03/07/2023 00 CEST,1,470.639733,0.0
SD4R2ELFYZO3S2BZFNXXWFURKXYXFNOYCYVD5FFF6ZH72MP5VMWA,S337VHYQ7CACI6MJC7OPHRGMK2JV7KU6BEYTF2GUAJ4OQEPLI3EENWGD54,HRTNKCJ7NY6ASHB7ERLK2KQM4LM2Q7ZYRGOCSUQOG5D2URMPWPTRM27RRE,475.637233,97.81,27459773,1678146002,17264052,27459773,03/07/2023,03/07/2023 00 CEST,1,475.637233,0.0
GPDHWDUI4OOMNQ3HSM6TMRQAH3JJLPRPEKD2T5LWMJFMDWSKFM4A,JGKED5KGD4OLSEEALAAXUVEID3QWBFAI6EWPQCVYF7RRE5ZZISCUS7K7GU,QIWUSGUPTCZFJKJX632N7ZDP6KNVGSKKPEQWQHDTJUNFPQCKA2JTBZLUXQ,483.305201,99.76,27459775,1678146009,26278441,27459775,03/07/2023,03/07/2023 00 CEST,1,483.305201,0.0
BGSJBP62KNWXQPU7DSFMVP2MTPGWGSZH2HJTURIRZ2IAD47VU4YQ,FM5LWORV6QX4F43VOWBBEDONQF5GINHRL6RMMUIRAE6LHGFR77P6D5UJWY,2VYSITIDGPAPLS5UZOBFKX6GHWCB4HVBB4PFEIB4H64D7ORSFYAMA6WQZA,451.55422,93.52,27459777,1678146016,26495098,27459777,03/07/2023,03/07/2023 00 CEST,1,451.55422,0.0
EHYE37EPRBZYQSZLUFAWVZGB52Y4YNTKAU3QYVUX42JEB7DJ3HNA,ZYHCFQY3MO5IBCNSFAU3DUVT4EQTFA3LB3BAVGEEDXEXC2NBCG7PKZFDGE,6TWPQ764LWXN3O2VIZU5AA6QHSH5EWITUMEGMO5Y27WHIEB62DS6SEH4EY,452.058537,94.12,27459779,1678146023,14729870,27459779,03/07/2023,03/07/2023 00 CEST,1,452.058537,0.0
FJBCZJUFBN57CNYNE6NSVDTSCMO6CGKWOSKVGWS5BQG56DJJL57A,TZJKL6G3E756QWUH7EKAAJUSG7SHZXTNWAN2NQV2GCUHQX2EDQFV53GTFM,G2DJE5QNARZUFEGCNX54VXDMF7ZSCTLTZVXFHXC7VZC3DSQM2XN4DZU6E4,443.463359,92.38,27459781,1678146031,17727369,27459781,03/07/2023,03/07/2023 00 CEST,1,443.463359,0.0
RGEFHZZYMMAOA757WAC3Y2GMJ3YDHO3SNQEFGAGVCRYPTUOKZQIQ,WLZKBF6LQM5YBWIIB4S7QI3EVEYI5GOLIUXQBK23QBILZA2KH4RRHV6TKY,73UTBOWZ57CYESUJGVVUH6ZEY4YBO6AVU4DFTZUAZ5PPPNOOL5XWMWR2SM,20400.0,99.62,27459830,1678146209,16270964,27459830,03/07/2023,03/07/2023 00 CEST,1,20400.0,0.0
RUPHCSF3WORRMN5GUPQO6HSPGTHGHTLBAKWYM6KHKFOOCNPQ5JVA,FCXOQI5TI5WASIDVI4MTOFLM6DQELL7RCJ632ABKRZ5OYQZKQ3JACWRGKE,ED3LSFLIAVLJK7LDXHOTARXMVMCCYGAAXXF2LZH5SSWKKOJHIFOPDUBCDY,5561.953559,99.72,27459840,1678146245,14437908,27459840,03/07/2023,03/07/2023 00 CEST,1,5561.953559,0.0
VQJPL7EFYEGE36SDQRPRB4SUATGEV4JG3K73XTSWOHQD2HGDTNTQ,6KYSQOA3PIJS5U22G4CVOJ4JHDCXEXA6POAFTNGLP2LNRL3OHVJFJPCDUM,QAWLPZLPRSMZBNSC6E2XY4RDA7P2ERR2O7MFT63FJUXOENZRNLQTH6GLXQ,4057.352087,100.0,27459888,1678146420,15733521,27459888,03/07/2023,03/07/2023 00 CEST,1,4057.352087,0.0
5WUWKCUC7HAQ2XCNAN646UBVEY3QBEDKOI53SAPVPBC6BADNAP3A,J4KGTR7H76MDW3FI75EWX2HEBAAVKIVFYCNYZQFKNJTAJHOMEAEV73EO5I,GSXG7PLZWP5OAR6XZZ3STXAEMRMZGHTGNDYMAAQ5KUFRG5BUTSUX3R6D6E,15302.126564,100.0,27459946,1678146631,12335630,27459946,03/07/2023,03/07/2023 00 CEST,1,15302.126564,0.0
WVPLIAE5E32MWFKGL4D3ZLXQSRWYWB7PRUP3ON6HGM2YNQTAG4ZA,IWFM6KH7Z5HPX44PPJUT7CV2FW4545JGZQT3V6NQQW3GOFSTI6LO63UQIQ,N4JZZAS56LPMVLGF7AHZXRVQH5JS6B7RG5XV3HTNAHMYHNHVDCIWNZOX5Q,363.854185,99.55,27459953,1678146656,17624677,27459953,03/07/2023,03/07/2023 00 CEST,1,363.854185,0.0
